Business Corridor,Address,Day,Date,Foot Traffic Volume
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,9/5/2023,3202
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,9/6/2023,2279
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,9/7/2023,3972
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,9/8/2023,4613
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,9/9/2023,2214
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,9/10/2023,4682
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,9/11/2023,2115
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,9/12/2023,1630
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,9/13/2023,4375
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,9/14/2023,4650
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,9/15/2023,3034
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,9/16/2023,536
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,9/17/2023,669
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,9/18/2023,2989
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,9/19/2023,2922
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,9/20/2023,4562
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,9/21/2023,3270
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,9/22/2023,2094
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,9/23/2023,700
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,9/24/2023,935
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,9/25/2023,747
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,9/26/2023,1395
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,9/27/2023,4141
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,9/28/2023,1636
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,9/29/2023,4987
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,9/30/2023,4094
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,10/1/2023,1981
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,10/2/2023,2717
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,10/3/2023,2574
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,10/4/2023,3364
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,10/5/2023,3579
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,10/6/2023,2555
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,10/7/2023,3417
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,10/8/2023,4250
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,10/9/2023,2364
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,10/10/2023,2728
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,10/11/2023,1228
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,10/12/2023,4224
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,10/13/2023,1370
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,10/14/2023,2430
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,10/15/2023,4287
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,10/16/2023,4255
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,10/17/2023,2998
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,10/18/2023,4373
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,10/19/2023,544
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,10/20/2023,1038
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,10/21/2023,2292
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,10/22/2023,2575
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,10/23/2023,3589
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,10/24/2023,3447
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,10/25/2023,2936
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,10/26/2023,2140
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,10/27/2023,2891
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,10/28/2023,3331
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,10/29/2023,562
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,10/30/2023,2361
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,10/31/2023,3050
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,11/1/2023,1674
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,11/2/2023,1535
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,11/3/2023,3843
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,11/4/2023,754
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,11/5/2023,2600
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,11/6/2023,1372
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,11/7/2023,2346
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,11/8/2023,3252
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,11/9/2023,815
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,11/10/2023,924
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,11/11/2023,1848
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,11/12/2023,1718
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,11/13/2023,3602
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,11/14/2023,1126
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,11/15/2023,1025
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,11/16/2023,1866
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,11/17/2023,1913
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,11/18/2023,2117
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,11/19/2023,2062
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,11/20/2023,4215
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,11/21/2023,4874
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,11/22/2023,1954
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,11/23/2023,1854
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,11/24/2023,3975
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,11/25/2023,4895
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,11/26/2023,3406
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,11/27/2023,4632
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,11/28/2023,1952
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,11/29/2023,4356
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,11/30/2023,1033
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,12/1/2023,3489
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,12/2/2023,4016
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,12/3/2023,1816
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,12/4/2023,947
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,12/5/2023,3920
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,12/6/2023,932
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,12/7/2023,3569
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,12/8/2023,3469
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,12/9/2023,1156
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,12/10/2023,503
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,12/11/2023,2645
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,12/12/2023,3492
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,12/13/2023,3442
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,12/14/2023,2459
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,12/15/2023,3570
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,12/16/2023,1141
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,12/17/2023,1291
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,12/18/2023,4538
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,12/19/2023,3583
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,12/20/2023,3701
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,12/21/2023,2436
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,12/22/2023,2348
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,12/23/2023,4911
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,12/24/2023,1946
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Monday,12/25/2023,4688
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Tuesday,12/26/2023,4894
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Wednesday,12/27/2023,3034
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Thursday,12/28/2023,1444
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Friday,12/29/2023,4779
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Saturday,12/30/2023,2418
Almaden Ranch,"5160 Cherry Ave, San Jose, CA 95118",Sunday,12/31/2023,1069
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,1/1/2023,3776
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,1/2/2023,4736
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,1/3/2023,2271
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,1/4/2023,1422
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,1/5/2023,848
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,1/6/2023,2874
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,1/7/2023,1490
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,1/8/2023,614
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,1/9/2023,1429
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,1/10/2023,4943
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,1/11/2023,511
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,1/12/2023,545
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,1/13/2023,3282
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,1/14/2023,3013
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,1/15/2023,2771
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,1/16/2023,3134
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,1/17/2023,4226
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,1/18/2023,3677
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,1/19/2023,4795
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,1/20/2023,1715
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,1/21/2023,4184
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,1/22/2023,795
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,1/23/2023,3180
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,1/24/2023,3996
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,1/25/2023,3278
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,1/26/2023,2915
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,1/27/2023,887
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,1/28/2023,2427
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,1/29/2023,4833
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,1/30/2023,2689
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,1/31/2023,3188
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,2/1/2023,4364
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,2/2/2023,2150
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,2/3/2023,2605
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,2/4/2023,1036
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,2/5/2023,1500
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,2/6/2023,3751
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,2/7/2023,1112
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,2/8/2023,2485
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,2/9/2023,4645
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,2/10/2023,755
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,2/11/2023,958
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,2/12/2023,4223
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,2/13/2023,1591
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,2/14/2023,3127
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,2/15/2023,849
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,2/16/2023,1243
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,2/17/2023,4786
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,2/18/2023,2003
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,2/19/2023,4032
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,2/20/2023,1644
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,2/21/2023,1984
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,2/22/2023,1814
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,2/23/2023,3704
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,2/24/2023,3919
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,2/25/2023,4609
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,2/26/2023,1689
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,2/27/2023,4159
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,2/28/2023,1953
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,3/1/2023,1941
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,3/2/2023,973
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,3/3/2023,1195
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,3/4/2023,1669
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,3/5/2023,3992
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,3/6/2023,3474
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,3/7/2023,739
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,3/8/2023,2205
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,3/9/2023,3647
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,3/10/2023,1071
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,3/11/2023,4341
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,3/12/2023,746
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,3/13/2023,958
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,3/14/2023,4192
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,3/15/2023,579
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,3/16/2023,4853
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,3/17/2023,4256
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,3/18/2023,2142
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,3/19/2023,4892
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,3/20/2023,2074
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,3/21/2023,701
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,3/22/2023,2973
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,3/23/2023,4357
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,3/24/2023,4101
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,3/25/2023,1252
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,3/26/2023,3976
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,3/27/2023,4558
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,3/28/2023,4951
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,3/29/2023,698
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,3/30/2023,2422
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,3/31/2023,4261
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,4/1/2023,1602
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,4/2/2023,2614
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,4/3/2023,933
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,4/4/2023,3387
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,4/5/2023,3647
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,4/6/2023,521
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,4/7/2023,3601
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,4/8/2023,729
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,4/9/2023,2306
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,4/10/2023,3424
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,4/11/2023,766
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,4/12/2023,2295
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,4/13/2023,2545
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,4/14/2023,1577
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,4/15/2023,4354
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,4/16/2023,2479
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,4/17/2023,2149
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,4/18/2023,1090
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,4/19/2023,1313
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,4/20/2023,1753
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,4/21/2023,4122
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,4/22/2023,3866
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,4/23/2023,1512
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,4/24/2023,1833
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,4/25/2023,3187
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,4/26/2023,4022
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,4/27/2023,3210
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,4/28/2023,3349
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,4/29/2023,711
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,4/30/2023,4789
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,5/1/2023,1501
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,5/2/2023,1486
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,5/3/2023,4935
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,5/4/2023,4360
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,5/5/2023,665
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,5/6/2023,4349
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,5/7/2023,3325
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,5/8/2023,4888
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,5/9/2023,1772
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,5/10/2023,4721
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,5/11/2023,4149
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,5/12/2023,2284
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,5/13/2023,3183
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,5/14/2023,1541
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,5/15/2023,1590
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,5/16/2023,4135
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,5/17/2023,4413
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,5/18/2023,4668
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,5/19/2023,1817
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,5/20/2023,3863
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,5/21/2023,4056
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,5/22/2023,3350
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,5/23/2023,3148
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,5/24/2023,1977
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,5/25/2023,1587
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,5/26/2023,4583
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,5/27/2023,549
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,5/28/2023,3976
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,5/29/2023,2485
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,5/30/2023,2797
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,5/31/2023,1632
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,6/1/2023,1044
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,6/2/2023,4038
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,6/3/2023,3370
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,6/4/2023,1384
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,6/5/2023,2980
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,6/6/2023,2773
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,6/7/2023,3620
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,6/8/2023,3690
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,6/9/2023,2116
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,6/10/2023,3105
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,6/11/2023,1519
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,6/12/2023,1386
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,6/13/2023,2148
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,6/14/2023,2911
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,6/15/2023,4255
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,6/16/2023,2674
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,6/17/2023,2986
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,6/18/2023,2231
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,6/19/2023,4127
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,6/20/2023,2897
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,6/21/2023,2803
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,6/22/2023,4947
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Friday,6/23/2023,4690
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Saturday,6/24/2023,2005
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Sunday,6/25/2023,990
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Monday,6/26/2023,2483
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Tuesday,6/27/2023,2386
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Wednesday,6/28/2023,848
Monterey Plaza,"5500 Monterey Rd, San Jose, CA 95138",Thursday,6/29/2023,3160
