Business Corridor,Address,Day,Date,Foot Traffic Volume
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-08-14,3537
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-08-15,542
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-08-16,2798
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-08-17,2172
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-08-18,4290
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-08-19,1761
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-08-20,4530
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-08-21,2894
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-08-22,3386
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-08-23,4481
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-08-24,4612
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-08-25,6237
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-08-26,2908
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-08-27,4468
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-08-28,1219
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-08-29,4706
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-08-30,3901
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-08-31,2627
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-09-01,6015
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-09-02,5487
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-09-03,3802
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-09-04,1368
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-09-05,3258
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-09-06,925
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-09-07,2035
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-09-08,4631
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-09-09,4915
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-09-10,3042
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-09-11,651
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-09-12,3702
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-09-13,1892
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-09-14,1717
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-09-15,1699
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-09-16,4752
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-09-17,3709
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-09-18,4386
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-09-19,4729
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-09-20,3973
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-09-21,2018
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-09-22,5567
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-09-23,2797
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-09-24,6080
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-09-25,1443
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-09-26,785
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-09-27,3664
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-09-28,2537
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-09-29,1508
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-09-30,6904
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-10-01,6076
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-10-02,2951
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-10-03,3704
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-10-04,3867
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-10-05,3207
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-10-06,4442
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-10-07,6906
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-10-08,2800
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-10-09,4079
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-10-10,1876
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-10-11,1094
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-10-12,1752
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-10-13,3932
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-10-14,6300
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-10-15,3444
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-10-16,2363
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-10-17,2079
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-10-18,2577
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-10-19,1870
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-10-20,4877
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-10-21,2979
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-10-22,4180
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-10-23,3995
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-10-24,2021
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-10-25,1821
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-10-26,682
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-10-27,2700
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-10-28,1395
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-10-29,883
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-10-30,603
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-10-31,1745
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-11-01,2985
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-11-02,1148
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-11-03,5794
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-11-04,3127
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-11-05,2874
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-11-06,952
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-11-07,2290
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-11-08,907
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-11-09,4727
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-11-10,2563
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-11-11,4909
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-11-12,2008
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-11-13,2580
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-11-14,1730
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-11-15,1521
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-11-16,1504
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-11-17,5473
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-11-18,3216
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-11-19,4057
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-11-20,4131
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-11-21,3119
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-11-22,4749
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-11-23,2570
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-11-24,1639
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-11-25,7366
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-11-26,5574
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-11-27,2196
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-11-28,2812
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-11-29,862
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-11-30,5027
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-12-01,4590
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-12-02,2365
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-12-03,4037
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-12-04,931
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-12-05,551
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-12-06,648
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-12-07,4421
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-12-08,4997
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-12-09,6316
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-12-10,3060
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-12-11,3110
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-12-12,4206
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-12-13,2827
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-12-14,1509
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-12-15,6302
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-12-16,5253
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-12-17,2662
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-12-18,2858
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-12-19,2319
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-12-20,3372
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-12-21,2430
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-12-22,4413
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-12-23,4423
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-12-24,4778
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Monday,2023-12-25,3681
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-12-26,4730
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-12-27,4689
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-12-28,2066
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Friday,2023-12-29,3035
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-12-30,3261
Evergreen Plaza,"4100 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-12-31,2401
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-01-01,1994
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-01-02,1688
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-01-03,2323
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-01-04,4079
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-01-05,1606
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-01-06,985
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-01-07,2286
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-01-08,3501
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-01-09,1127
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-01-10,1162
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-01-11,4934
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-01-12,540
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-01-13,4134
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-01-14,3130
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-01-15,1675
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-01-16,947
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-01-17,3021
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-01-18,4143
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-01-19,3025
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-01-20,1740
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-01-21,2714
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-01-22,3418
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-01-23,2101
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-01-24,3543
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-01-25,3468
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-01-26,1146
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-01-27,1430
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-01-28,5575
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-01-29,1099
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-01-30,3962
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-01-31,950
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-02-01,4622
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-02-02,4505
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-02-03,5146
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-02-04,802
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-02-05,5149
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-02-06,4335
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-02-07,1523
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-02-08,3766
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-02-09,1627
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-02-10,2206
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-02-11,1924
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-02-12,5707
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-02-13,4333
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-02-14,1577
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-02-15,1901
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-02-16,1337
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-02-17,5073
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-02-18,4906
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-02-19,2844
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-02-20,755
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-02-21,2794
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-02-22,1513
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-02-23,4288
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-02-24,860
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-02-25,5640
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-02-26,6920
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-02-27,2807
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-02-28,4736
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-03-01,3443
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-03-02,4405
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-03-03,4451
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-03-04,3520
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-03-05,5031
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-03-06,1048
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-03-07,2310
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-03-08,4735
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-03-09,2931
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-03-10,842
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-03-11,5910
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-03-12,4200
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-03-13,1755
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-03-14,2941
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-03-15,2711
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-03-16,3236
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-03-17,2398
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-03-18,6699
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-03-19,6711
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-03-20,472
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-03-21,1095
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-03-22,828
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-03-23,4317
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-03-24,1047
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-03-25,970
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-03-26,1219
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-03-27,1560
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-03-28,2215
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-03-29,4071
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-03-30,3084
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-03-31,2109
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-04-01,6076
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-04-02,3388
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-04-03,1276
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-04-04,1698
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-04-05,2850
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-04-06,5057
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-04-07,2835
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-04-08,4560
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-04-09,6977
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-04-10,4201
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-04-11,4433
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-04-12,2380
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-04-13,4655
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-04-14,1476
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-04-15,6019
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-04-16,6911
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-04-17,3577
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-04-18,1763
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-04-19,3521
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-04-20,2634
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-04-21,5831
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-04-22,4345
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-04-23,2507
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-04-24,1512
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-04-25,1625
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-04-26,4209
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-04-27,4026
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-04-28,4608
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-04-29,6807
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-04-30,2800
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-05-01,1916
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-05-02,1172
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-05-03,4640
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-05-04,3937
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-05-05,2632
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-05-06,1900
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-05-07,1201
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-05-08,4148
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-05-09,767
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-05-10,4370
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-05-11,2397
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-05-12,5528
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Saturday,2023-05-13,6687
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Sunday,2023-05-14,2423
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Monday,2023-05-15,1380
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Tuesday,2023-05-16,1388
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Wednesday,2023-05-17,3953
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Thursday,2023-05-18,3765
Evergreen Village Square,"4055 Evergreen Village Square, San Jose, CA 95135",Friday,2023-05-19,1713
